"Região","UF","IBGE","Município","População*","Domicílios com a TRIA aplicada","Domicílios em risco de insegurança alimentar","% Domicílios em risco de insegurança alimentar","Pessoas em domicílios em risco de insegurança alimentar","Domicílios em risco de insegurança alimentar com pessoas com deficiência","% de domicílios em risco de insegurança alimentar com pessoas com deficiência","Domicílios em risco de insegurança alimentar com pessoas em situação de rua","% de domicílios em risco de insegurança alimentar com pessoas em situação de rua","Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo","% de domicílios com RF respondente autodeclarado pardo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco","% de domicílios com RF respondente autodeclarado branco","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo","% de domicílios com RF respondente autodeclarado amarelo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto","% de domicílios com RF respondente autodeclarado preto","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena","% de domicílios com RF respondente autodeclarado indígena","Competência"
"SUDESTE","SP","354990","SAO JOSE DOS CAMPOS","727078","117201","97","0.1","336","8","8.2","0","0","1","1","57","58.8","57","79.2","15","20.8","40","55.6","27","37.5","0","0","4","5.6","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","354995","SAO LOURENCO DA SERRA","16479","5660","227","4","754","47","20.7","0","0","1","0.4","121","53.3","155","73.8","55","26.2","86","41","110","52.4","0","0","14","6.7","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355000","SAO LUIS DO PARAITINGA","10487","40","2","5","10","0","0","0","0","0","0","1","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355010","SAO MANUEL","38131","3696","50","1.4","166","8","16","0","0","1","2","27","54","38","82.6","8","17.4","8","17.4","30","65.2","0","0","8","17.4","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355020","SAO MIGUEL ARCANJO","32924","110","1","0.9","5","1","100","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355030","SAO PAULO","11904961","1114624","25705","2.3","70525","2038","7.9","761","3","680","2.6","10452","40.7","14715","67.3","7138","32.7","10995","50.3","6831","31.3","998","4.6","3002","13.7","10","0","nov/2023 a abr/2026"
"SUDESTE","SP","355040","SAO PEDRO","39855","10811","7","0.1","20","2","28.6","0","0","0","0","2","28.6","4","57.1","3","42.9","1","14.3","6","85.7","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355050","SAO PEDRO DO TURVO","7333","1661","25","1.5","72","8","32","1","4","0","0","13","52","5","23.8","16","76.2","6","28.6","11","52.4","0","0","4","19","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355060","SAO ROQUE","81366","10268","245","2.4","681","60","24.5","2","0.8","0","0","119","48.6","183","76.2","57","23.8","93","38.8","122","50.8","1","0.4","24","10","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355070","SAO SEBASTIAO","84280","14630","241","1.6","817","30","12.4","3","1.2","4","1.7","128","53.1","161","82.6","34","17.4","98","50.3","64","32.8","2","1","31","15.9","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355080","SAO SEBASTIAO DA GRAMA","10428","3205","3","0.1","5","0","0","0","0","0","0","0","0","1","33.3","2","66.7","0","0","3","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355090","SAO SIMAO","13560","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355100","SAO VICENTE","338326","541","25","4.6","89","7","28","0","0","0","0","10","40","7","63.6","4","36.4","2","18.2","8","72.7","1","9.1","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355110","SARAPUI","10677","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355120","SARUTAIA","3772","997","2","0.2","9","0","0","0","0","0","0","2","100","1","50","1","50","1","50","1","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355130","SEBASTIANOPOLIS DO SUL","3191","1623","3","0.2","6","1","33.3","0","0","0","0","1","33.3","0","0","2","100","1","50","1","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355140","SERRA AZUL","13108","511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355160","SERRA NEGRA","31047","43","1","2.3","4","0","0","0","0","0","0","0","0","1","100","0","0","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355150","SERRANA","45580","4292","29","0.7","118","6","20.7","0","0","0","0","18","62.1","10","66.7","5","33.3","5","33.3","4","26.7","1","6.7","5","33.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355170","SERTAOZINHO","132176","67","2","3","9","0","0","0","0","0","0","1","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355180","SETE BARRAS","12903","4557","19","0.4","57","2","10.5","1","5.3","0","0","10","52.6","9","56.2","7","43.8","12","75","4","25","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355190","SEVERINIA","14693","4271","52","1.2","182","7","13.5","0","0","0","0","33","63.5","36","75","12","25","25","52.1","19","39.6","0","0","4","8.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355200","SILVEIRAS","6329","1431","73","5.1","258","15","20.5","1","1.4","0","0","42","57.5","15","23.1","50","76.9","9","13.8","54","83.1","0","0","2","3.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355210","SOCORRO","41527","8670","45","0.5","138","11","24.4","1","2.2","0","0","17","37.8","28","71.8","11","28.2","4","10.3","33","84.6","2","5.1","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355220","SOROCABA","762172","532","30","5.6","145","3","10","0","0","0","0","24","80","6","100","0","0","4","66.7","2","33.3","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355230","SUD MENNUCCI","7464","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355240","SUMARE","291116","20557","699","3.4","1892","72","10.3","8","1.1","21","3","346","49.5","556","88.3","74","11.7","306","48.6","277","44","10","1.6","37","5.9","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355255","SUZANAPOLIS","3465","14","1","7.1","4","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355250","SUZANO","320261","37730","2453","6.5","9639","4","0.2","6","0.2","2","0.1","1304","53.2","1615","73.2","591","26.8","1190","53.9","866","39.3","13","0.6","137","6.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355260","TABAPUA","11498","43","3","7","9","1","33.3","0","0","1","33.3","2","66.7","2","100","0","0","2","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355270","TABATINGA","14997","681","7","1","35","4","57.1","0","0","0","0","4","57.1","4","80","1","20","3","60","2","40","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355280","TABOAO DA SERRA","285307","3747","85","2.3","304","6","7.1","0","0","0","0","51","60","32","61.5","20","38.5","19","36.5","17","32.7","6","11.5","10","19.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355290","TACIBA","6418","1652","85","5.1","225","12","14.1","0","0","0","0","30","35.3","60","73.2","22","26.8","43","52.4","33","40.2","2","2.4","4","4.9","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355300","TAGUAI","13068","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355310","TAIACU","5744","341","1","0.3","3","0","0","0","0","0","0","1","100","1","100","0","0","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355320","TAIUVA","6770","1206","7","0.6","26","0","0","0","0","0","0","2","28.6","4","80","1","20","3","60","2","40","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355330","TAMBAU","21650","1066","2","0.2","5","0","0","0","0","0","0","0","0","0","0","2","100","0","0","2","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355340","TANABI","26071","6084","63","1","230","15","23.8","0","0","1","1.6","36","57.1","41","71.9","16","28.1","20","35.1","30","52.6","1","1.8","6","10.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355350","TAPIRAI","8122","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355360","TAPIRATIBA","11903","1796","17","0.9","56","4","23.5","0","0","0","0","5","29.4","11","68.8","5","31.2","6","37.5","10","62.5","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355365","TAQUARAL","2649","374","2","0.5","9","0","0","0","0","0","0","2","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355370","TAQUARITINGA","53264","1601","29","1.8","92","6","20.7","3","10.3","1","3.4","13","44.8","19","79.2","5","20.8","14","58.3","6","25","0","0","4","16.7","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355380","TAQUARITUBA","24932","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355385","TAQUARIVAI","7170","1417","8","0.6","26","1","12.5","0","0","0","0","5","62.5","6","85.7","1","14.3","0","0","7","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355390","TARABAI","6633","1311","2","0.2","5","1","50","0","0","1","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355395","TARUMA","15315","74","1","1.4","4","0","0","0","0","0","0","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355400","TATUI","129130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355410","TAUBATE","322397","29462","288","1","739","17","5.9","2","0.7","8","2.8","93","32.3","215","77.9","61","22.1","67","24.3","203","73.6","1","0.4","5","1.8","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355420","TEJUPA","4119","671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355430","TEODORO SAMPAIO","22598","7918","37","0.5","119","8","21.6","0","0","0","0","17","45.9","20","60.6","13","39.4","20","60.6","13","39.4","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355440","TERRA ROXA","7965","3131","3","0.1","4","0","0","0","0","0","0","1","33.3","3","100","0","0","2","66.7","1","33.3","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355450","TIETE","38723","1227","22","1.8","62","4","18.2","0","0","0","0","7","31.8","13","68.4","6","31.6","4","21.1","9","47.4","2","10.5","4","21.1","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355460","TIMBURI","2484","725","12","1.7","40","0","0","0","0","0","0","8","66.7","5","45.5","6","54.5","1","9.1","10","90.9","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355465","TORRE DE PEDRA","2056","1048","2","0.2","12","1","50","0","0","0","0","2","100","2","100","0","0","1","50","1","50","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355470","TORRINHA","9484","723","2","0.3","4","0","0","0","0","0","0","0","0","0","0","1","100","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355475","TRABIJU","1724","549","2","0.4","7","1","50","0","0","0","0","2","100","3","100","0","0","1","33.3","1","33.3","0","0","1","33.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355480","TREMEMBE","53426","891","2","0.2","6","0","0","0","0","0","0","1","50","0","0","1","100","1","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355490","TRES FRONTEIRAS","7060","1697","101","6","334","3","3","0","0","0","0","42","41.6","70","76.9","21","23.1","16","17.6","72","79.1","1","1.1","2","2.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355495","TUIUTI","6976","1290","4","0.3","14","2","50","0","0","2","50","2","50","2","66.7","1","33.3","0","0","3","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355500","TUPA","65433","12326","208","1.7","626","26","12.5","1","0.5","0","0","96","46.2","129","65.8","67","34.2","94","48","90","45.9","0","0","13","6.6","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355510","TUPI PAULISTA","16259","44","4","9.1","10","0","0","0","0","0","0","2","50","3","75","1","25","0","0","4","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355520","TURIUBA","1835","786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355530","TURMALINA","1662","568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355535","UBARANA","5458","755","27","3.6","89","2","7.4","0","0","2","7.4","18","66.7","19","73.1","7","26.9","8","30.8","17","65.4","1","3.8","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355540","UBATUBA","97096","16351","682","4.2","2350","107","15.7","2","0.3","14","2.1","379","55.6","452","74.7","153","25.3","238","39.3","284","46.9","4","0.7","78","12.9","1","0.2","nov/2023 a abr/2026"
"SUDESTE","SP","355550","UBIRAJARA","5289","1051","1","0.1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355560","UCHOA","10670","3818","2","0.1","4","0","0","0","0","0","0","1","50","0","0","1","100","0","0","1","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355570","UNIAO PAULISTA","1628","521","3","0.6","10","0","0","1","33.3","0","0","2","66.7","1","33.3","2","66.7","1","33.3","2","66.7","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355580","URANIA","8973","2589","2","0.1","3","0","0","0","0","0","0","0","0","0","0","2","100","0","0","2","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355590","URU","1424","1116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355600","URUPES","14073","4472","3","0.1","9","0","0","0","0","0","0","1","33.3","1","33.3","2","66.7","0","0","3","100","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355610","VALENTIM GENTIL","14634","3604","16","0.4","54","2","12.5","1","6.2","0","0","10","62.5","10","71.4","4","28.6","8","57.1","4","28.6","0","0","2","14.3","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355620","VALINHOS","132258","228","15","6.6","46","0","0","0","0","0","0","7","46.7","14","87.5","2","12.5","9","56.2","6","37.5","0","0","1","6.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355630","VALPARAISO","24779","2120","23","1.1","67","2","8.7","0","0","0","0","9","39.1","10","45.5","12","54.5","15","68.2","3","13.6","0","0","4","18.2","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355635","VARGEM","10863","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355640","VARGEM GRANDE DO SUL","41256","340","6","1.8","28","2","33.3","0","0","1","16.7","5","83.3","1","100","0","0","1","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355645","VARGEM GRANDE PAULISTA","52352","5372","94","1.7","318","21","22.3","1","1.1","1","1.1","56","59.6","75","92.6","6","7.4","38","46.9","28","34.6","7","8.6","8","9.9","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355650","VARZEA PAULISTA","119655","165","7","4.2","30","1","14.3","1","14.3","0","0","5","71.4","2","50","2","50","3","75","1","25","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355660","VERA CRUZ","10274","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355670","VINHEDO","79089","1121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355680","VIRADOURO","17685","2960","405","13.7","1244","34","8.4","0","0","7","1.7","151","37.3","267","72.8","100","27.2","77","21","265","72.2","1","0.3","24","6.5","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355690","VISTA ALEGRE DO ALTO","8368","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355695","VITORIA BRASIL","1828","451","2","0.4","8","0","0","0","0","0","0","2","100","0","0","1","100","0","0","0","0","0","0","1","100","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355700","VOTORANTIM","133510","4462","100","2.2","305","18","18","2","2","0","0","59","59","67","72","26","28","37","39.8","41","44.1","0","0","13","14","2","2.2","nov/2023 a abr/2026"
"SUDESTE","SP","355710","VOTUPORANGA","100568","5125","61","1.2","205","12","19.7","1","1.6","0","0","29","47.5","28","48.3","30","51.7","19","32.8","31","53.4","0","0","8","13.8","0","0","nov/2023 a abr/2026"
"SUDESTE","SP","355715","ZACARIAS","2773","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORTE","TO","170025","ABREULANDIA","2682","750","2","0.3","6","0","0","0","0","0","0","1","50","1","100","0","0","0","0","0","0","0","0","1","100","0","0","nov/2023 a abr/2026"
"NORTE","TO","170030","AGUIARNOPOLIS","4502","1197","14","1.2","58","1","7.1","0","0","1","7.1","8","57.1","6","60","4","40","6","60","3","30","0","0","1","10","0","0","nov/2023 a abr/2026"
"NORTE","TO","170035","ALIANCA DO TOCANTINS","5196","1827","11","0.6","42","5","45.5","0","0","0","0","5","45.5","9","81.8","2","18.2","7","63.6","0","0","1","9.1","3","27.3","0","0","nov/2023 a abr/2026"
"NORTE","TO","170040","ALMAS","6483","1680","240","14.3","863","40","16.7","0","0","18","7.5","138","57.5","134","64.7","73","35.3","148","71.5","14","6.8","8","3.9","37","17.9","0","0","nov/2023 a abr/2026"
"NORTE","TO","170070","ALVORADA","9128","2806","9","0.3","23","0","0","0","0","0","0","3","33.3","3","42.9","4","57.1","6","85.7","0","0","0","0","1","14.3","0","0","nov/2023 a abr/2026"
"NORTE","TO","170100","ANANAS","10700","2842","172","6.1","649","24","14","0","0","1","0.6","103","59.9","104","68.9","47","31.1","108","71.5","24","15.9","1","0.7","18","11.9","0","0","nov/2023 a abr/2026"
"NORTE","TO","170105","ANGICO","2903","432","21","4.9","71","0","0","0","0","0","0","12","57.1","13","92.9","1","7.1","7","50","3","21.4","1","7.1","3","21.4","0","0","nov/2023 a abr/2026"
"NORTE","TO","170110","APARECIDA DO RIO NEGRO","5110","1805","30","1.7","128","5","16.7","0","0","0","0","22","73.3","15","75","5","25","14","70","3","15","0","0","3","15","0","0","nov/2023 a abr/2026"
"NORTE","TO","170130","ARAGOMINAS","5330","1030","130","12.6","505","30","23.1","0","0","33","25.4","79","60.8","47","46.5","54","53.5","74","73.3","13","12.9","1","1","13","12.9","0","0","nov/2023 a abr/2026"
"NORTE","TO","170190","ARAGUACEMA","6022","1998","113","5.7","327","12","10.6","0","0","5","4.4","45","39.8","46","45.1","56","54.9","79","77.5","10","9.8","4","3.9","9","8.8","0","0","nov/2023 a abr/2026"
"NORTE","TO","170200","ARAGUACU","8242","3173","183","5.8","609","31","16.9","0","0","0","0","79","43.2","131","74.9","44","25.1","128","73.1","28","16","0","0","19","10.9","0","0","nov/2023 a abr/2026"
"NORTE","TO","170210","ARAGUAINA","183024","36958","68","0.2","229","8","11.8","0","0","1","1.5","40","58.8","42","75","14","25","41","73.2","6","10.7","3","5.4","6","10.7","0","0","nov/2023 a abr/2026"
"NORTE","TO","170215","ARAGUANA","4300","1245","153","12.3","496","22","14.4","0","0","4","2.6","81","52.9","70","50.7","68","49.3","109","79","18","13","3","2.2","8","5.8","0","0","nov/2023 a abr/2026"
"NORTE","TO","170220","ARAGUATINS","33286","7972","389","4.9","1213","55","14.1","0","0","88","22.6","184","47.3","211","59.6","143","40.4","285","80.5","20","5.6","30","8.5","19","5.4","0","0","nov/2023 a abr/2026"
"NORTE","TO","170230","ARAPOEMA","5488","2031","43","2.1","152","6","14","0","0","2","4.7","23","53.5","25","71.4","10","28.6","28","80","5","14.3","0","0","2","5.7","0","0","nov/2023 a abr/2026"
"NORTE","TO","170240","ARRAIAS","10511","2787","177","6.4","600","29","16.4","2","1.1","29","16.4","91","51.4","103","64.8","56","35.2","98","61.6","2","1.3","3","1.9","56","35.2","0","0","nov/2023 a abr/2026"
"NORTE","TO","170255","AUGUSTINOPOLIS","18237","7260","165","2.3","617","28","17","0","0","3","1.8","92","55.8","114","81.4","26","18.6","102","72.9","23","16.4","0","0","15","10.7","0","0","nov/2023 a abr/2026"
"NORTE","TO","170270","AURORA DO TOCANTINS","3418","1218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORTE","TO","170290","AXIXA DO TOCANTINS","10732","4212","537","12.7","1651","58","10.8","1","0.2","12","2.2","272","50.7","339","70.2","144","29.8","349","72.3","67","13.9","8","1.7","60","12.4","0","0","nov/2023 a abr/2026"
"NORTE","TO","170300","BABACULANDIA","7636","2259","195","8.6","690","47","24.1","0","0","5","2.6","110","56.4","121","68","57","32","137","77","19","10.7","4","2.2","18","10.1","0","0","nov/2023 a abr/2026"
